Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code
SW5 0UB,Yes,51.494412,-0.194688,525423,178819,TQ254788,"Earl's Court","Kensington and Chelsea, unparished area",2001-12-01,,15,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002851
SW5 0UD,No,51.494404,-0.194827,525413,178818,TQ254788,"Earl's Court","Kensington and Chelsea, unparished area",1992-01-01,1999-06-01,15,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002851
SW5 0UL,No,51.494404,-0.194827,525413,178818,TQ254788,"Earl's Court","Kensington and Chelsea, unparished area",1992-08-01,1997-06-01,15,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002851
SW5 0UX,Yes,51.484744,-0.183629,526217,177763,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2008-05-01,,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0UY,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2007-09-01,2010-10-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0UZ,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2007-03-01,2009-04-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0WA,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2003-09-01,2006-11-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0WB,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",1997-12-01,2011-10-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0WD,No,51.492289,-0.189466,525791,178592,TQ257785,"Earl's Court","Kensington and Chelsea, unparished area",1997-12-01,1999-12-01,19,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002834
SW5 0WE,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2003-08-01,2004-09-01,13,England,2019-11-23,"Imputed by ONS by reference to surrounding postcode grid references",E01002896
SW5 0WF,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2007-12-01,2008-01-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0WG,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2006-10-01,2009-10-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0WH,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2004-07-01,2008-06-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0WJ,No,51.484744,-0.183629,526217,177763,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",1998-06-01,2019-02-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0WL,No,51.492346,-0.189651,525778,178598,TQ257785,"Earl's Court","Kensington and Chelsea, unparished area",1998-06-01,2001-01-01,19,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002834
SW5 0WN,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2006-08-01,2007-09-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0WP,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2003-06-01,2008-06-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0WQ,No,51.484744,-0.183629,526217,177763,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",1998-06-01,2019-02-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0WR,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2006-03-01,2008-04-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0WS,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",1998-12-01,2009-05-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0WT,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2003-03-01,2005-10-01,13,England,2019-11-23,"Imputed by ONS by reference to surrounding postcode grid references",E01002896
SW5 0WU,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2006-08-01,2007-09-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0WW,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",1999-12-01,2006-02-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0WX,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",1999-12-01,2006-02-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0WY,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2003-10-01,2006-02-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0WZ,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2003-10-01,2005-11-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0XA,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2003-05-01,2008-06-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0XB,No,51.484744,-0.183629,526217,177763,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2003-08-01,2019-02-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0XD,No,51.492346,-0.189651,525778,178598,TQ257785,"Earl's Court","Kensington and Chelsea, unparished area",1993-01-01,2000-06-01,19,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002834
SW5 0XE,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2002-06-01,2013-04-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0XF,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2004-03-01,2005-07-01,13,England,2019-11-23,"Imputed by ONS by reference to surrounding postcode grid references",E01002896
SW5 0XG,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2002-10-01,2004-02-01,13,England,2019-11-23,"Imputed by ONS by reference to surrounding postcode grid references",E01002896
SW5 0XH,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2004-01-01,2008-03-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0XJ,No,51.492346,-0.189651,525778,178598,TQ257785,"Earl's Court","Kensington and Chelsea, unparished area",1995-01-01,2000-06-01,19,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002834
SW5 0XL,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2004-09-01,2006-02-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0XN,No,51.492346,-0.189651,525778,178598,TQ257785,"Earl's Court","Kensington and Chelsea, unparished area",1995-01-01,2000-06-01,19,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002834
SW5 0XP,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2003-05-01,2004-06-01,13,England,2019-11-23,"Imputed by ONS by reference to surrounding postcode grid references",E01002896
SW5 0XQ,No,51.494245,-0.195021,525400,178800,TQ253787,"Earl's Court","Kensington and Chelsea, unparished area",1993-01-01,1995-12-01,15,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002851
SW5 0XR,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2002-06-01,2006-02-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0XS,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2001-12-01,2003-10-01,13,England,2019-11-23,"Imputed by ONS by reference to surrounding postcode grid references",E01002896
SW5 0XT,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2003-04-01,2004-05-01,13,England,2019-11-23,"Imputed by ONS by reference to surrounding postcode grid references",E01002896
SW5 0XU,No,51.492289,-0.189466,525791,178592,TQ257785,"Earl's Court","Kensington and Chelsea, unparished area",1995-01-01,1999-06-01,19,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002834
SW5 0XW,No,51.494245,-0.195021,525400,178800,TQ253787,"Earl's Court","Kensington and Chelsea, unparished area",1995-01-01,1995-07-01,15,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002851
SW5 0XX,No,51.494245,-0.195021,525400,178800,TQ253787,"Earl's Court","Kensington and Chelsea, unparished area",1995-01-01,1995-12-01,15,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002851
SW5 0XY,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2002-07-01,2008-06-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0XZ,No,51.492346,-0.189651,525778,178598,TQ257785,"Earl's Court","Kensington and Chelsea, unparished area",1995-07-01,2000-06-01,19,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002834
SW5 0YA,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2003-11-01,2009-01-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0YB,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2001-12-01,2002-12-01,13,England,2019-11-23,"Imputed by ONS by reference to surrounding postcode grid references",E01002896
SW5 0YD,No,51.494245,-0.195021,525400,178800,TQ253787,"Earl's Court","Kensington and Chelsea, unparished area",1995-07-01,1996-12-01,15,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002851
SW5 0YE,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2002-06-01,2003-05-01,13,England,2019-11-23,"Imputed by ONS by reference to surrounding postcode grid references",E01002896
SW5 0YF,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2002-06-01,2003-09-01,13,England,2019-11-23,"Imputed by ONS by reference to surrounding postcode grid references",E01002896
SW5 0YG,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2007-06-01,2007-07-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0YH,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2007-06-01,2007-07-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0YJ,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2006-09-01,2007-10-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0YL,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2002-07-01,2006-01-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0YN,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2006-09-01,2009-11-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0YP,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2002-09-01,2008-06-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0YQ,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2006-03-01,2015-03-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0YR,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2005-12-01,2006-11-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0YS,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2004-11-01,2006-03-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0YT,No,51.492401,-0.18972,525773,178604,TQ257786,"Earl's Court","Kensington and Chelsea, unparished area",2003-06-01,2003-09-01,19,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002834
SW5 0YU,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2004-08-01,2006-02-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW5 0YW,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2002-07-01,2003-09-01,13,England,2019-11-23,"Imputed by ONS by reference to surrounding postcode grid references",E01002896
