Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code
NW10 2PE,No,51.547006,-0.234759,522500,184600,TQ224846,"Willesden Green","Brent, unparished area",1980-01-01,1981-12-01,50,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000640
NW10 2PJ,Yes,51.547412,-0.233113,522613,184648,TQ226846,"Willesden Green","Brent, unparished area",1980-01-01,,49,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
NW10 2PL,No,51.546984,-0.233318,522600,184600,TQ225845,"Willesden Green","Brent, unparished area",1980-01-01,1995-07-01,51,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000644
NW10 2PN,Yes,51.547318,-0.232237,522674,184639,TQ226846,"Willesden Green","Brent, unparished area",1980-01-01,,50,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
NW10 2PP,Yes,51.547188,-0.231334,522737,184626,TQ227846,"Willesden Green","Brent, unparished area",1980-01-01,,51,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000644
NW10 2PR,Yes,51.547192,-0.229819,522842,184629,TQ228846,"Willesden Green","Brent, unparished area",1980-01-01,,52,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000642
NW10 2PT,Yes,51.547532,-0.233873,522560,184660,TQ225846,"Willesden Green","Brent, unparished area",1990-02-01,,49,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
NW10 2PU,Yes,51.54731,-0.228733,522917,184644,TQ229846,"Willesden Green","Brent, unparished area",1980-01-01,,52,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000642
NW10 2PW,No,51.546962,-0.231876,522700,184600,TQ227845,"Willesden Green","Brent, unparished area",1987-10-01,1991-12-01,52,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000644
NW10 2PX,Yes,51.547232,-0.229515,522863,184634,TQ228846,"Willesden Green","Brent, unparished area",1980-01-01,,52,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000642
NW10 2PY,No,51.546919,-0.228993,522900,184600,TQ229845,"Willesden Green","Brent, unparished area",1980-01-01,1995-07-01,53,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000644
NW10 2PZ,No,51.546919,-0.228993,522900,184600,TQ229845,"Willesden Green","Brent, unparished area",1988-03-01,1990-12-01,53,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000644
NW10 2QA,Yes,51.547449,-0.227761,522984,184661,TQ229846,"Willesden Green","Brent, unparished area",1980-01-01,,52,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000642
NW10 2QB,Yes,51.547991,-0.227942,522970,184721,TQ229847,"Willesden Green","Brent, unparished area",1980-01-01,,51,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000642
NW10 2QD,Yes,51.547555,-0.22705,523033,184674,TQ230846,"Willesden Green","Brent, unparished area",1980-01-01,,51,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000642
NW10 2QG,Yes,51.547707,-0.225213,523160,184694,TQ231846,"Willesden Green","Brent, unparished area",1980-01-01,,52,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000642
NW10 2QH,No,51.546875,-0.226111,523100,184600,TQ230845,"Willesden Green","Brent, unparished area",1980-01-01,1996-12-01,53,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000642
NW10 2QJ,Yes,51.5477,-0.224737,523193,184694,TQ231846,"Willesden Green","Brent, unparished area",1994-05-01,,52,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000642
NW10 2QP,No,51.546919,-0.228993,522900,184600,TQ229845,"Willesden Green","Brent, unparished area",1985-04-01,1986-12-01,53,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000644
NW10 2QR,Yes,51.545879,-0.231601,522722,184480,TQ227844,"Willesden Green","Brent, unparished area",2006-05-01,,55,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000644
NW10 2QS,Yes,51.546769,-0.23161,522719,184579,TQ227845,"Willesden Green","Brent, unparished area",1980-01-01,,53,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000644
NW10 2QT,No,51.546088,-0.232314,522672,184502,TQ226845,"Willesden Green","Brent, unparished area",1980-01-01,2003-07-01,54,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000644
NW10 2QU,Yes,51.546099,-0.22953,522865,184508,TQ228845,"Willesden Green","Brent, unparished area",1980-01-01,,55,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000644
NW10 2QW,No,51.546897,-0.227552,523000,184600,TQ229845,"Willesden Green","Brent, unparished area",1990-02-01,1991-12-01,53,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000642
NW10 2QX,Yes,51.546255,-0.230317,522810,184524,TQ228845,"Willesden Green","Brent, unparished area",1980-01-01,,54,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000644
NW10 2QY,Yes,51.546551,-0.229657,522855,184558,TQ228845,"Willesden Green","Brent, unparished area",1980-01-01,,54,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000644
NW10 2RA,No,51.545977,-0.229145,522892,184495,TQ228844,"Brondesbury Park","Brent, unparished area",1980-01-01,2012-09-01,55,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000488
NW10 2RB,No,51.545121,-0.229063,522900,184400,TQ229843,"Brondesbury Park","Brent, unparished area",1980-01-01,1988-12-01,58,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000488
NW10 2RE,No,51.545121,-0.229063,522900,184400,TQ229843,"Brondesbury Park","Brent, unparished area",1980-01-01,1997-06-01,58,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000488
NW10 2RF,No,51.545121,-0.229063,522900,184400,TQ229843,"Brondesbury Park","Brent, unparished area",1993-08-01,1994-05-01,58,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000488
NW10 2RG,Yes,51.545615,-0.229015,522902,184455,TQ229844,"Brondesbury Park","Brent, unparished area",1980-01-01,,56,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000488
NW10 2RH,Yes,51.545415,-0.228244,522956,184434,TQ229844,"Brondesbury Park","Brent, unparished area",1980-01-01,,58,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000488
NW10 2RJ,Yes,51.544257,-0.227207,523031,184307,TQ230843,"Brondesbury Park","Brent, unparished area",1980-01-01,,65,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000489
NW10 2RL,Yes,51.542749,-0.226819,523062,184140,TQ230841,"Brondesbury Park","Brent, unparished area",1980-01-01,,67,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000489
NW10 2RN,Yes,51.544211,-0.227757,522993,184301,TQ229843,"Brondesbury Park","Brent, unparished area",1980-01-01,,66,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000489
NW10 2RP,Yes,51.545216,-0.228785,522919,184411,TQ229844,"Brondesbury Park","Brent, unparished area",1980-01-01,,58,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000488
NW10 2RQ,No,51.545143,-0.230504,522800,184400,TQ228843,"Brondesbury Park","Brent, unparished area",1994-05-01,1995-01-01,57,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000488
NW10 2RR,No,51.546984,-0.233318,522600,184600,TQ225845,"Willesden Green","Brent, unparished area",1983-01-01,1986-12-01,51,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000644
NW10 2RS,Yes,51.549441,-0.250242,521420,184845,TQ214848,"Dudden Hill","Brent, unparished area",1985-04-01,,37,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000508
NW10 2RW,No,51.544201,-0.227657,523000,184300,TQ229842,"Brondesbury Park","Brent, unparished area",1991-01-01,1991-12-01,66,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000489
NW10 2RX,Yes,51.547869,-0.237134,522333,184692,TQ223846,"Willesden Green","Brent, unparished area",1980-01-01,,47,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
NW10 2RY,Yes,51.547547,-0.236108,522405,184658,TQ224846,"Willesden Green","Brent, unparished area",1980-01-01,,49,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
NW10 2SA,Yes,51.547336,-0.235785,522428,184635,TQ224846,"Willesden Green","Brent, unparished area",1980-01-01,,49,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
NW10 2SB,Yes,51.54737,-0.235077,522477,184640,TQ224846,"Willesden Green","Brent, unparished area",1980-01-01,,50,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
NW10 2SD,Yes,51.547216,-0.233828,522564,184625,TQ225846,"Willesden Green","Brent, unparished area",1980-01-01,,50,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
NW10 2SE,No,51.533954,-0.248298,521596,183126,TQ215831,"Harlesden","Brent, unparished area",2008-01-01,2009-01-01,38,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000525
NW10 2SF,Yes,51.546648,-0.228946,522904,184570,TQ229845,"Willesden Green","Brent, unparished area",1991-01-01,,54,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000644
NW10 2SG,Yes,51.547121,-0.232836,522633,184616,TQ226846,"Willesden Green","Brent, unparished area",1980-01-01,,50,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000644
NW10 2SH,Yes,51.546522,-0.233105,522616,184549,TQ226845,"Willesden Green","Brent, unparished area",1980-01-01,,52,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000644
NW10 2SJ,Yes,51.54702,-0.232119,522683,184606,TQ226846,"Willesden Green","Brent, unparished area",1980-01-01,,51,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000640
NW10 2SL,Yes,51.5469,-0.230148,522820,184596,TQ228845,"Willesden Green","Brent, unparished area",1980-01-01,,53,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000644
NW10 2SN,No,51.54694,-0.230435,522800,184600,TQ227845,"Willesden Green","Brent, unparished area",1980-01-01,1996-06-01,52,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000644
NW10 2SP,No,51.54694,-0.230435,522800,184600,TQ227845,"Willesden Green","Brent, unparished area",1980-01-01,1995-07-01,52,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000644
NW10 2SQ,No,51.533954,-0.248298,521596,183126,TQ215831,"Harlesden","Brent, unparished area",1988-03-01,2006-02-01,38,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000525
NW10 2SR,Yes,51.546862,-0.230582,522790,184591,TQ227845,"Willesden Green","Brent, unparished area",1980-01-01,,52,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000644
NW10 2SS,No,51.546063,-0.231911,522700,184500,TQ227844,"Willesden Green","Brent, unparished area",1980-01-01,1994-05-01,54,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000644
NW10 2ST,No,51.546875,-0.226111,523100,184600,TQ230845,"Willesden Green","Brent, unparished area",1980-01-01,1996-12-01,53,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000642
NW10 2SU,Yes,51.547181,-0.227916,522974,184631,TQ229846,"Willesden Green","Brent, unparished area",1980-01-01,,53,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000642
NW10 2SW,Yes,51.546408,-0.230917,522768,184540,TQ227845,"Willesden Green","Brent, unparished area",1998-06-01,,54,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000644
NW10 2SX,No,51.547286,-0.227119,523029,184644,TQ230846,"Willesden Green","Brent, unparished area",1980-01-01,1998-06-01,52,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000642
NW10 2SY,No,51.546919,-0.228993,522900,184600,TQ229845,"Willesden Green","Brent, unparished area",1980-01-01,1994-05-01,53,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000644
NW10 2TA,No,51.54704,-0.228657,522923,184614,TQ229846,"Willesden Green","Brent, unparished area",1980-01-01,2017-08-01,53,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000642
NW10 2TB,No,51.546908,-0.230047,522827,184597,TQ228845,"Willesden Green","Brent, unparished area",1980-01-01,2005-05-01,53,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000644
NW10 2TD,Yes,51.546869,-0.225678,523130,184600,TQ231846,"Willesden Green","Brent, unparished area",1980-01-01,,53,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000642
